Plot,Subquadrat,Tree Number,Species Code,Circumference (cm),Conifer or Deciduous,Elevation (m),GPS Latitude,GPS Longitude,Date,,SORT BY elevation_m,
BRFP2,G,6,LA,115,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,I,7,LA,117,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,B,1,NS,118,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,C,2,UD,120,Deciduous,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,D,5,LA,120,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,D,6,LA,120,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,B,3,LA,121,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,E,2,LA,121,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,G,5,LA,126,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,I,13,LA,132,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BRFP2,E,1,LA,145,Conifer,1419,46.3408500°,007.0017472°,10/11/2016,,"1,419.00",
BEFP,D,2,UC,30,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,3,UC,32,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,4,UC,35,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,1,UC,37,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,5,NS,38,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,13,UC,38,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,2,UC,38,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,3,UC,41,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,I,4,NS,42,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,8,NS,43,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,9,NS,43,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,7,UC,43,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,B,1,UC,44,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,I,1,NS,44,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,12,UC,46,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,H,2,NS,46,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,B,5,UC,47,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,11,UC,47,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,I,3,NS,47,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,H,1,NS,48,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,I,5,NS,48,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,10,UC,50,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,A,1,NS,51,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,G,2,NS,52,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,G,1,NS,53,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,I,6,NS,53,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,B,6,UC,55,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,G,3,NS,56,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,H,3,UC,59,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,G,5,NS,61,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,1,UC,63,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,E,2,UC,63,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,I,2,NS,67,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,3,NS,68,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,E,1,UC,68,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,A,3,NS,70,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,B,2,UC,70,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,9,UC,71,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,D,5,UC,72,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,6,NS,74,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,B,3,UC,82,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,1,NS,82,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,10,NS,83,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,E,3,UC,84,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,5,UC,84,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,4,NS,85,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,A,2,NS,86,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,2,NS,95,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,C,7,NS,105,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,8,UC,150,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,7,UC,160,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BEFP,F,6,UC,181,Conifer,1478,46.3464194°,007.0083028°,10/11/2016,,"1,478.00",
BPFP,A,5,NS,31,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,F,17,NS,38,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,F,21,SM,40,Deciduous,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,A,4,NS,41,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,10,NS,80,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,D,14,SP,84,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,7,NS,85,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,11,NS,85,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,I,26,NS,87,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,F,18,NS,116,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,8,NS,122,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,F,16,NS,122,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,I,28,SP,131,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,13,NS,133,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,12,NS,142,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,F,19,NS,143,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,F,20,NS,143,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,H,23,SP,150,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,H,25,SP,150,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,C,9,NS,152,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,H,22,SP,152,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,A,3,NS,159,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,I,27,SP,162,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,H,24,SP,167,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,A,1,NS,169,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,A,2,NS,170,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,E,15,SP,174,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
BPFP,B,6,NS,204,Conifer,1703,46.3446389°,006.9945306°,10/11/2016,,"1,703.00",
SOFP,B,2,NS,37,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,A,8,NS,40,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,E,6,NS,56,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,B,1,NS,94,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,E,5,NS,97,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,A,10,NS,101,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,A,11,NS,102,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,A,12,NS,163,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,A,9,SP,174,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,E,4,NS,179,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,H,3,NS,181,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,C,1,NS,194,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,B,5,NS,196,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,F,7,NS,200,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,B,3,NS,206,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,H,2,NS,210,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,B,6,NS,225,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,C,2,NS,225,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,I,1,NS,240,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,I,3,NS,244,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,G,1,NS,250,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,B,4,NS,253,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,H,1,NS,280,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,I,4,NS,400,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
SOFP,I,2,NS,401,Conifer,1844,46.34956°,006.99915°,10/11/2016,,"1,844.00",
RIFP,I,3,NS,30,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,F,4,WE,32,Deciduous,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,H,5,SP,33,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,D,4,SF,38,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,I,2,NS,42,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,D,3,SF,43,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,I,5,NS,47,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,A,1,NS,55,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,D,2,SF,58,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,G,2,LA,60,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,F,2,NS,75,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,F,3,NS,75,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,I,4,NS,80,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,F,1,NS,90,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,D,1,SF,105,Conifer,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,E,1,WA,,Deciduous,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
RIFP,E,2,unknown,,Unknown,1902,46.3513417°,006.9991917°,10/11/2016,,"1,902.00",
PDFP,C,1,SF,34,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,B,2,SF,35,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,B,1,BA,43.5,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,F,1,SF,45,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,D,2,SF,47,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,F,8,EB,52,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,3,SF,54,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,1,EY,56,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,D,3,BA,57,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,5,BA,57,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,7,SF,67,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,C,2,WA,70,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,E,3,WA,72,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,I,4,SF,89,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,E,2,WA,90,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,2,SF,96,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,I,3,SF,100,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,E,1,SF,102,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,F,2,SF,112,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,7,SF,120,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,E,4,SF,122,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,F,9,SF,125,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,1,UC,128,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,5,NS,135,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,I,2,SF,167,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,3,LI,180,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,D,1,EB,186,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,6,EB,186,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,2,NS,193,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,8,EB,198,Deciduous,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,H,4,SF,199,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,F,3,NS,207,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,I,1,NS,223,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
PDFP,G,6,NS,250,Conifer,667,46.3213639°,006.9958694°,10/11/2016,,667.00,
REFP,G,5,LA,31,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,1,UD,32,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,G,3,SF,33,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,6,EB,33,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,6,UD,34,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,12,EB,34,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,2,EB,35,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,5,EB,36.5,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,9,EB,37,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,4,EB,38,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,G,8,UD,39,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,H,4,EB,40,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,A,4,NS,41.5,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,C,4,SF,46,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,H,5,NS,46,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,6,EB,47,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,H,7,SP,47,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,G,4,WB,49,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,11,EB,52,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,7,EB,54,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,3,UD,55,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,1,EB,56,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,8,EB,56,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,4,SF,56,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,6,SF,57,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,8,SF,60,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,H,6,EB,62,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,5,SF,62.5,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,5,EB,63,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,C,6,SF,72,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,1,EB,72,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,A,1,EB,73,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,8,SF,75,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,1,EB,75,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,3,SF,75.5,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,4,UD,81,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,G,7,SF,85,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,A,2,EB,87.5,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,3,EB,89,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,C,5,SF,90,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,3,SF,91.5,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,10,SF,92,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,2,SF,95,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,A,3,EB,98,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,C,3,SF,102.5,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,H,1,UD,104,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,8,EB,104,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,E,7,SF,117,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,2,UD,118.5,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,D,4,UD,121,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,5,SF,139,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,B,7,UD,143,Deciduous,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,I,2,SF,143,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,C,1,NS,158,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,G,1,SP,181,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,C,2,SF,184.5,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
REFP,G,6,SF,190,Conifer,933,46.3261333°,006.99955°,10/11/2016,,933.00,
LAFP,A,1,EB,165,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,A,2,EB,156,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,A,3,EY,38,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,A,4,EY,36,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,B,1,EB,141,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,B,2,UC,127,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,B,3,SF,120,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,B,4,EB,175.5,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,B,5,EB,94,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,C,1,EY,61,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,C,2,SF,130,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,C,3,EB,250,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,C,4,SF,139,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,C,5,EB,133,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,C,6,EB,43,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,D,1,SF,73,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,D,2,SF,118,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,D,3,EB,150,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,D,4,EY,38,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,E,1,UC,123,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,E,2,EB,143,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,F,1,EB,46,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,F,2,EY,38,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,F,3,EY,49,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,G,1,UC,190,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,G,2,EY,139,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,G,3,EB,74,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,H,1,EB,123,Deciduous,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,H,2,SF,180,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,I,1,SF,80,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,I,2,SF,168,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,I,3,UC,65,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
LAFP,I,4,EY,79,Conifer,542,46.3208694,7.002772,10/10/2017,,550.00,
PDFP,D,1,UC,98,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,D,2,UD,85,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,G,1,UC,62,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,G,2,UC,103,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,G,3,UC,70,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,G,4,UD,146,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,G,5,UC,250,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,G,6,UC,121,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,1,UD,60,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,2,UC,54,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,3,UC,202,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,4,UD,182,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,5,UD,188,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,6,UD,126,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,7,UD,182,Deciduous,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,H,8,UC,102,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,I,1,UC,219,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,I,2,UC,158,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,I,3,UC,100,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
PDFP,I,4,UC,90,Conifer,667,46.3213639°,006.9958694°,10/10/2017,,667.00,
REFP,A,1,NS,189,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,A,2,EY,110,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,B,1,NS,130,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,B,2,NS,115,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,C,1,NS,130,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
